trial,opponent,seed,opponent_rng,winner,game_points,score,aggressive_moves,defensive_moves
199,RandBot,2639561635,2639561636,RandBot,1,58,1241,16
200,RandBot,111471356,111471357,AdaptiveBot,3,69,1244,16
201,RandBot,1779009486,1779009487,AdaptiveBot,2,66,1252,16
202,RandBot,1398402855,1398402856,RandBot,1,67,1260,16
203,RandBot,3065940985,3065940986,RandBot,2,73,1266,16
204,RandBot,537850706,537850707,AdaptiveBot,1,67,1274,16
205,RandBot,157244075,157244076,AdaptiveBot,3,74,1278,16
206,RandBot,1824782205,1824782206,RandBot,1,57,1289,16
207,RandBot,1444175574,1444175575,RandBot,1,70,1296,16
208,RandBot,964230056,964230057,RandBot,1,68,1304,16
209,RandBot,583623425,583623426,RandBot,1,66,1312,16
210,RandBot,2251161555,2251161556,AdaptiveBot,3,71,1318,16
211,RandBot,1870554924,1870554925,RandBot,1,66,1327,16
212,RandBot,3637431941,3637431942,AdaptiveBot,3,75,1333,16
213,RandBot,1010002775,1010002776,RandBot,3,84,1337,16
214,RandBot,629396144,629396145,AdaptiveBot,2,72,1343,16
215,RandBot,2296934274,2296934275,AdaptiveBot,2,82,1348,16
216,RandBot,4063811291,4063811292,RandBot,1,69,1356,17
217,RandBot,1436382125,1436382126,RandBot,1,74,1365,17
218,RandBot,1055775494,1055775495,AdaptiveBot,2,81,1370,17
219,RandBot,675168863,675168864,AdaptiveBot,3,68,1373,17
220,RandBot,2342706993,2342706994,AdaptiveBot,2,76,1378,17
221,RandBot,4109584010,4109584011,AdaptiveBot,2,81,1383,18
222,RandBot,1482154844,1482154845,RandBot,1,58,1391,20
223,RandBot,1101548213,1101548214,AdaptiveBot,2,77,1396,21
224,RandBot,2769086343,2769086344,AdaptiveBot,3,70,1399,21
225,RandBot,240996064,240996065,AdaptiveBot,2,69,1405,21
226,RandBot,4155356729,4155356730,RandBot,1,60,1415,21
227,RandBot,1527927563,1527927564,AdaptiveBot,3,77,1421,21
228,RandBot,1147320932,1147320933,AdaptiveBot,2,66,1427,22
229,RandBot,667375414,667375415,AdaptiveBot,3,83,1432,22
230,RandBot,286768783,286768784,RandBot,2,75,1440,22
231,RandBot,4201129448,4201129449,AdaptiveBot,3,66,1445,22
232,RandBot,1573700282,1573700283,RandBot,1,70,1451,22
233,RandBot,3340577299,3340577300,AdaptiveBot,2,77,1456,22
234,RandBot,713148133,713148134,AdaptiveBot,3,68,1461,22
235,RandBot,332541502,332541503,RandBot,1,65,1471,22
236,RandBot,2000079632,2000079633,RandBot,1,68,1479,22
237,RandBot,3766956649,3766956650,RandBot,1,68,1485,23
238,RandBot,3386350018,3386350019,AdaptiveBot,1,71,1493,23
239,RandBot,758920852,758920853,RandBot,1,74,1502,23
240,RandBot,378314221,378314222,AdaptiveBot,3,70,1506,23
241,RandBot,4193335999,4193336000,AdaptiveBot,2,74,1511,23
242,RandBot,3812729368,3812729369,RandBot,1,68,1519,23
243,RandBot,1185300202,1185300203,AdaptiveBot,3,76,1524,23
244,RandBot,804693571,804693572,AdaptiveBot,3,73,1529,23
245,RandBot,424086940,424086941,AdaptiveBot,3,76,1534,23
246,RandBot,4239108718,4239108719,AdaptiveBot,2,69,1539,23
247,RandBot,3858502087,3858502088,RandBot,1,77,1550,23
248,RandBot,1231072921,1231072922,AdaptiveBot,3,75,1555,23
249,RandBot,850466290,850466291,AdaptiveBot,3,76,1560,23
250,RandBot,2617343307,2617343308,RandBot,1,57,1570,23
251,RandBot,4284881437,4284881438,AdaptiveBot,1,68,1578,23
252,RandBot,3904274806,3904274807,AdaptiveBot,2,70,1582,23
253,RandBot,1276845640,1276845641,AdaptiveBot,2,74,1587,23
254,RandBot,3043722657,3043722658,AdaptiveBot,3,68,1589,23
255,RandBot,416293491,416293492,AdaptiveBot,3,69,1592,23
256,RandBot,35686860,35686861,RandBot,3,68,1598,23
257,RandBot,3950047525,3950047526,RandBot,1,67,1607,23
258,RandBot,3470102007,3470102008,AdaptiveBot,3,74,1611,23
259,RandBot,3089495376,3089495377,AdaptiveBot,3,69,1616,23
260,RandBot,462066210,462066211,AdaptiveBot,2,75,1623,23
261,RandBot,81459579,81459580,RandBot,2,72,1631,23
262,RandBot,3896481357,3896481358,RandBot,1,58,1641,23
263,RandBot,3515874726,3515874727,RandBot,1,65,1651,23
264,RandBot,3135268095,3135268096,AdaptiveBot,3,66,1656,23
265,RandBot,507838929,507838930,AdaptiveBot,2,76,1664,23
266,RandBot,127232298,127232299,AdaptiveBot,3,68,1669,23
267,RandBot,3942254076,3942254077,AdaptiveBot,2,74,1675,24
268,RandBot,3561647445,3561647446,RandBot,2,67,1682,24
269,RandBot,3181040814,3181040815,RandBot,1,68,1690,24
270,RandBot,553611648,553611649,RandBot,1,69,1699,24
271,RandBot,2320488665,2320488666,AdaptiveBot,3,76,1704,24
272,RandBot,3988026795,3988026796,AdaptiveBot,1,66,1712,24
273,RandBot,3607420164,3607420165,RandBot,2,75,1717,24
274,RandBot,979990998,979990999,RandBot,1,69,1727,24
275,RandBot,2746868015,2746868016,RandBot,1,70,1736,24
276,RandBot,2366261384,2366261385,RandBot,2,67,1743,24
277,RandBot,4033799514,4033799515,AdaptiveBot,3,68,1749,24
278,RandBot,3653192883,3653192884,AdaptiveBot,3,77,1753,24
279,RandBot,3173247365,3173247366,AdaptiveBot,1,66,1760,24
280,RandBot,2792640734,2792640735,RandBot,2,66,1767,24
281,RandBot,165211568,165211569,AdaptiveBot,2,67,1773,24
282,RandBot,4079572233,4079572234,RandBot,1,68,1781,25
283,RandBot,1551481954,1551481955,AdaptiveBot,3,67,1784,25
284,RandBot,3219020084,3219020085,AdaptiveBot,1,68,1792,25
285,RandBot,2838413453,2838413454,AdaptiveBot,2,69,1797,25
286,RandBot,210984287,210984288,RandBot,1,76,1807,25
287,RandBot,1977861304,1977861305,RandBot,1,68,1814,25
288,RandBot,3645399434,3645399435,AdaptiveBot,3,76,1819,25
289,RandBot,3264792803,3264792804,AdaptiveBot,3,68,1824,25
290,RandBot,2884186172,2884186173,AdaptiveBot,2,74,1830,25
291,RandBot,256757006,256757007,AdaptiveBot,3,82,1834,25
292,RandBot,2023634023,2023634024,AdaptiveBot,3,70,1839,25
293,RandBot,3691172153,3691172154,AdaptiveBot,2,79,1843,25
294,RandBot,3310565522,3310565523,AdaptiveBot,3,82,1846,25
295,RandBot,2929958891,2929958892,AdaptiveBot,3,70,1852,25
296,RandBot,2450013373,2450013374,AdaptiveBot,1,67,1860,25
297,RandBot,2069406742,2069406743,AdaptiveBot,1,74,1867,25
298,RandBot,3736944872,3736944873,RandBot,1,58,1877,25
299,RandBot,3356338241,3356338242,AdaptiveBot,1,66,1883,25
300,RandBot,2876392723,2876392724,RandBot,1,70,1891,25
301,RandBot,2495786092,2495786093,AdaptiveBot,2,75,1895,25
302,RandBot,2115179461,2115179462,AdaptiveBot,2,81,1899,25
303,RandBot,3782717591,3782717592,AdaptiveBot,3,70,1904,25
304,RandBot,1254627312,1254627313,RandBot,2,69,1911,25
305,RandBot,2922165442,2922165443,RandBot,1,67,1921,25
306,RandBot,2541558811,2541558812,AdaptiveBot,2,66,1928,26
307,RandBot,4209096941,4209096942,AdaptiveBot,2,94,1933,26
308,RandBot,1681006662,1681006663,RandBot,1,57,1943,26
309,RandBot,1300400031,1300400032,RandBot,1,65,1953,26
310,RandBot,2967938161,2967938162,RandBot,1,69,1960,26
311,RandBot,2587331530,2587331531,RandBot,1,75,1970,26
312,RandBot,2107386012,2107386013,AdaptiveBot,1,68,1975,27
313,RandBot,1726779381,1726779382,AdaptiveBot,3,80,1977,27
314,RandBot,1346172750,1346172751,RandBot,2,77,1983,27
315,RandBot,3013710880,3013710881,AdaptiveBot,3,89,1990,27
316,RandBot,2633104249,2633104250,AdaptiveBot,3,74,1996,27
317,RandBot,2153158731,2153158732,RandBot,1,68,2005,27
318,RandBot,1772552100,1772552101,AdaptiveBot,3,68,2010,27
319,RandBot,3440090230,3440090231,AdaptiveBot,2,67,2015,27
320,RandBot,3059483599,3059483600,AdaptiveBot,3,73,2019,27
321,RandBot,531393320,531393321,AdaptiveBot,3,74,2022,27
322,RandBot,2198931450,2198931451,RandBot,1,67,2030,27
323,RandBot,1818324819,1818324820,RandBot,1,69,2038,27
324,RandBot,3485862949,3485862950,AdaptiveBot,3,69,2043,27
325,RandBot,957772670,957772671,RandBot,1,59,2054,27
326,RandBot,2625310800,2625310801,RandBot,1,59,2064,27
327,RandBot,2244704169,2244704170,AdaptiveBot,2,88,2069,27
328,RandBot,1864097538,1864097539,RandBot,1,87,2077,27
329,RandBot,1384152020,1384152021,RandBot,1,67,2086,27
330,RandBot,1003545389,1003545390,AdaptiveBot,3,67,2091,27
331,RandBot,2671083519,2671083520,AdaptiveBot,3,76,2094,27
332,RandBot,2290476888,2290476889,AdaptiveBot,2,67,2097,27
333,RandBot,1810531370,1810531371,AdaptiveBot,3,70,2102,27
334,RandBot,1429924739,1429924740,AdaptiveBot,3,77,2107,27
335,RandBot,1049318108,1049318109,AdaptiveBot,2,95,2114,28
336,RandBot,2716856238,2716856239,RandBot,1,65,2124,28
337,RandBot,2336249607,2336249608,AdaptiveBot,3,75,2130,28
338,RandBot,1856304089,1856304090,AdaptiveBot,1,68,2139,28
339,RandBot,1475697458,1475697459,AdaptiveBot,3,110,2142,28
340,RandBot,1095090827,1095090828,AdaptiveBot,3,85,2147,28
341,RandBot,2762628957,2762628958,AdaptiveBot,1,71,2155,28
342,RandBot,234538678,234538679,AdaptiveBot,3,69,2159,28
343,RandBot,1902076808,1902076809,AdaptiveBot,1,68,2168,29
344,RandBot,1521470177,1521470178,AdaptiveBot,3,77,2171,29
345,RandBot,3189008307,3189008308,AdaptiveBot,2,69,2176,29
346,RandBot,660918028,660918029,AdaptiveBot,3,75,2178,29
347,RandBot,280311397,280311398,AdaptiveBot,2,66,2183,29
348,RandBot,1947849527,1947849528,AdaptiveBot,3,70,2187,29
349,RandBot,1567242896,1567242897,AdaptiveBot,3,73,2191,29
350,RandBot,1087297378,1087297379,AdaptiveBot,3,76,2195,29
351,RandBot,706690747,706690748,AdaptiveBot,2,87,2200,30
352,RandBot,2374228877,2374228878,RandBot,3,77,2204,30
353,RandBot,1993622246,1993622247,RandBot,1,63,2214,30
354,RandBot,3760499263,3760499264,AdaptiveBot,2,68,2220,30
355,RandBot,1133070097,1133070098,AdaptiveBot,3,68,2223,30
356,RandBot,752463466,752463467,RandBot,1,68,2233,30
357,RandBot,2420001596,2420001597,RandBot,1,79,2243,30
358,RandBot,4186878613,4186878614,AdaptiveBot,1,74,2249,31
359,RandBot,3806271982,3806271983,AdaptiveBot,3,67,2255,31
360,RandBot,1178842816,1178842817,AdaptiveBot,3,67,2259,31
361,RandBot,798236185,798236186,AdaptiveBot,2,69,2263,31
362,RandBot,2465774315,2465774316,AdaptiveBot,3,74,2267,31
363,RandBot,4232651332,4232651333,AdaptiveBot,2,74,2272,31
364,RandBot,1605222166,1605222167,AdaptiveBot,3,69,2276,31
365,RandBot,1224615535,1224615536,AdaptiveBot,3,82,2280,31
366,RandBot,844008904,844008905,AdaptiveBot,1,66,2289,31
367,RandBot,364063386,364063387,AdaptiveBot,2,66,2294,31
368,RandBot,4278424051,4278424052,AdaptiveBot,2,73,2302,31
369,RandBot,1650994885,1650994886,RandBot,1,66,2310,31
370,RandBot,1270388254,1270388255,AdaptiveBot,3,74,2314,31
371,RandBot,790442736,790442737,AdaptiveBot,3,78,2319,31
372,RandBot,409836105,409836106,AdaptiveBot,2,83,2324,31
373,RandBot,29229474,29229475,AdaptiveBot,2,76,2328,31
374,RandBot,1696767604,1696767605,AdaptiveBot,3,77,2333,31
375,RandBot,3463644621,3463644622,AdaptiveBot,1,67,2338,31
376,RandBot,836215455,836215456,AdaptiveBot,3,71,2342,31
377,RandBot,455608824,455608825,AdaptiveBot,1,68,2347,31
378,RandBot,2123146954,2123146955,AdaptiveBot,3,74,2350,31
379,RandBot,3890023971,3890023972,AdaptiveBot,3,68,2356,31
380,RandBot,3509417340,3509417341,RandBot,1,70,2363,31
381,RandBot,881988174,881988175,AdaptiveBot,3,69,2365,31
382,RandBot,501381543,501381544,AdaptiveBot,3,80,2368,31
383,RandBot,21436025,21436026,RandBot,2,69,2374,31
384,RandBot,3935796690,3935796691,AdaptiveBot,3,73,2377,31
385,RandBot,3555190059,3555190060,AdaptiveBot,3,75,2383,31
386,RandBot,927760893,927760894,AdaptiveBot,3,72,2387,31
387,RandBot,547154262,547154263,AdaptiveBot,2,75,2395,31
388,RandBot,67208744,67208745,RandBot,1,69,2404,31
389,RandBot,3981569409,3981569410,RandBot,1,67,2413,31
390,RandBot,1354140243,1354140244,AdaptiveBot,3,79,2419,31
391,RandBot,973533612,973533613,AdaptiveBot,2,71,2424,32
392,RandBot,2740410629,2740410630,AdaptiveBot,2,74,2428,32
393,RandBot,112981463,112981464,RandBot,1,67,2432,32
394,RandBot,4027342128,4027342129,AdaptiveBot,2,87,2437,32
395,RandBot,1399912962,1399912963,RandBot,1,56,2447,32
396,RandBot,3166789979,3166789980,RandBot,1,71,2457,32
397,RandBot,539360813,539360814,AdaptiveBot,3,71,2464,32
398,RandBot,158754182,158754183,RandBot,2,71,2469,32
399,RandBot,4073114847,4073114848,AdaptiveBot,1,66,2478,32
400,RandBot,3593169329,3593169330,AdaptiveBot,1,66,2486,32
401,RandBot,3212562698,3212562699,RandBot,1,66,2496,32
402,RandBot,585133532,585133533,RandBot,2,76,2504,32
403,RandBot,204526901,204526902,AdaptiveBot,1,74,2509,32
404,RandBot,1971403918,1971403919,RandBot,2,79,2516,32
405,RandBot,3638942048,3638942049,RandBot,1,70,2526,32
406,RandBot,3258335417,3258335418,AdaptiveBot,3,83,2531,32
407,RandBot,630906251,630906252,AdaptiveBot,2,74,2537,32
408,RandBot,250299620,250299621,AdaptiveBot,2,80,2542,32
409,RandBot,4065321398,4065321399,RandBot,2,75,2550,32
410,RandBot,3684714767,3684714768,RandBot,1,62,2560,32
411,RandBot,3304108136,3304108137,RandBot,1,74,2570,32
412,RandBot,676678970,676678971,AdaptiveBot,3,75,2574,32
413,RandBot,2443555987,2443555988,RandBot,1,65,2584,32
414,RandBot,4111094117,4111094118,RandBot,1,66,2594,32
415,RandBot,3730487486,3730487487,AdaptiveBot,3,77,2599,32
416,RandBot,1103058320,1103058321,RandBot,1,68,2608,32
417,RandBot,2869935337,2869935338,AdaptiveBot,1,69,2614,33
418,RandBot,2489328706,2489328707,AdaptiveBot,3,83,2618,33
419,RandBot,4156866836,4156866837,RandBot,1,65,2629,33
420,RandBot,3776260205,3776260206,RandBot,1,66,2640,33
421,RandBot,3296314687,3296314688,AdaptiveBot,3,69,2646,33
422,RandBot,2915708056,2915708057,AdaptiveBot,2,80,2652,33
423,RandBot,288278890,288278891,AdaptiveBot,3,70,2656,33
424,RandBot,4202639555,4202639556,AdaptiveBot,1,67,2664,33
