trial,opponent,seed,opponent_rng,winner,game_points,score,aggressive_moves,defensive_moves
104,RandBot,4116041396,4116041397,AdaptiveBot,3,71,595,54
105,RandBot,3735434765,3735434766,AdaptiveBot,3,75,600,54
106,RandBot,1108005599,1108005600,AdaptiveBot,1,59,604,61
107,RandBot,727398968,727398969,RandBot,1,67,613,61
108,RandBot,247453450,247453451,AdaptiveBot,3,68,616,61
109,RandBot,4161814115,4161814116,RandBot,1,69,623,61
110,RandBot,3781207484,3781207485,AdaptiveBot,3,77,629,61
111,RandBot,1153778318,1153778319,RandBot,1,82,635,64
112,RandBot,2920655335,2920655336,AdaptiveBot,2,72,637,71
113,RandBot,293226169,293226170,AdaptiveBot,1,70,639,79
114,RandBot,4207586834,4207586835,RandBot,3,76,639,82
115,RandBot,3826980203,3826980204,AdaptiveBot,3,71,644,82
116,RandBot,3347034685,3347034686,AdaptiveBot,1,70,650,82
117,RandBot,2966428054,2966428055,RandBot,1,68,659,82
118,RandBot,338998888,338998889,RandBot,1,65,670,82
119,RandBot,4253359553,4253359554,AdaptiveBot,3,70,675,82
120,RandBot,3773414035,3773414036,AdaptiveBot,2,76,681,82
121,RandBot,3392807404,3392807405,AdaptiveBot,3,91,687,82
122,RandBot,3012200773,3012200774,AdaptiveBot,1,66,695,83
123,RandBot,384771607,384771608,AdaptiveBot,2,67,699,83
124,RandBot,4164976,4164977,RandBot,2,74,705,83
125,RandBot,3819186754,3819186755,AdaptiveBot,3,75,708,83
126,RandBot,3438580123,3438580124,RandBot,1,67,713,86
127,RandBot,811150957,811150958,RandBot,1,69,722,86
128,RandBot,430544326,430544327,AdaptiveBot,3,87,727,86
129,RandBot,2197421343,2197421344,AdaptiveBot,3,84,731,86
130,RandBot,3864959473,3864959474,RandBot,2,71,737,86
131,RandBot,3484352842,3484352843,RandBot,1,68,745,86
132,RandBot,856923676,856923677,AdaptiveBot,3,75,748,86
133,RandBot,2623800693,2623800694,AdaptiveBot,2,70,754,86
134,RandBot,4291338823,4291338824,AdaptiveBot,2,68,758,86
135,RandBot,3910732192,3910732193,RandBot,3,69,764,86
136,RandBot,3530125561,3530125562,AdaptiveBot,3,66,768,86
137,RandBot,3050180043,3050180044,AdaptiveBot,2,82,771,93
138,RandBot,2669573412,2669573413,AdaptiveBot,2,69,776,93
139,RandBot,42144246,42144247,AdaptiveBot,2,68,783,93
140,RandBot,3956504911,3956504912,AdaptiveBot,3,73,785,95
141,RandBot,1428414632,1428414633,AdaptiveBot,1,71,788,99
142,RandBot,3095952762,3095952763,RandBot,2,78,796,99
143,RandBot,2715346131,2715346132,AdaptiveBot,2,75,800,99
144,RandBot,87916965,87916966,AdaptiveBot,3,67,804,99
145,RandBot,1854793982,1854793983,AdaptiveBot,3,77,810,99
146,RandBot,3522332112,3522332113,AdaptiveBot,3,70,815,99
147,RandBot,3141725481,3141725482,AdaptiveBot,1,79,822,99
148,RandBot,2761118850,2761118851,RandBot,1,69,832,99
149,RandBot,133689684,133689685,RandBot,1,56,842,99
150,RandBot,1900566701,1900566702,RandBot,1,59,852,99
151,RandBot,3568104831,3568104832,RandBot,1,66,861,99
152,RandBot,3187498200,3187498201,RandBot,2,67,868,99
153,RandBot,560069034,560069035,AdaptiveBot,1,59,879,99
154,RandBot,2326946051,2326946052,AdaptiveBot,2,67,884,102
155,RandBot,1946339420,1946339421,AdaptiveBot,2,73,886,108
156,RandBot,3613877550,3613877551,RandBot,1,68,894,108
157,RandBot,3233270919,3233270920,AdaptiveBot,2,72,900,108
158,RandBot,2753325401,2753325402,RandBot,1,75,909,108
159,RandBot,2372718770,2372718771,AdaptiveBot,3,82,913,108
160,RandBot,1992112139,1992112140,RandBot,1,69,921,108
161,RandBot,3659650269,3659650270,RandBot,1,58,932,108
162,RandBot,1131559990,1131559991,AdaptiveBot,3,68,934,108
163,RandBot,2799098120,2799098121,AdaptiveBot,3,68,938,108
164,RandBot,2418491489,2418491490,AdaptiveBot,2,73,944,108
165,RandBot,4086029619,4086029620,RandBot,1,66,953,108
166,RandBot,1557939340,1557939341,AdaptiveBot,2,73,958,108
167,RandBot,1177332709,1177332710,AdaptiveBot,3,75,962,108
168,RandBot,2844870839,2844870840,RandBot,1,58,972,108
169,RandBot,2464264208,2464264209,RandBot,1,67,979,110
170,RandBot,1984318690,1984318691,RandBot,2,68,986,110
171,RandBot,1603712059,1603712060,AdaptiveBot,3,69,987,111
172,RandBot,3271250189,3271250190,RandBot,1,67,995,111
173,RandBot,2890643558,2890643559,RandBot,1,66,1006,111
174,RandBot,2510036927,2510036928,AdaptiveBot,3,71,1012,111
175,RandBot,2030091409,2030091410,AdaptiveBot,2,80,1016,111
176,RandBot,1649484778,1649484779,AdaptiveBot,1,78,1019,119
177,RandBot,3317022908,3317022909,RandBot,1,70,1027,119
178,RandBot,2936416277,2936416278,RandBot,3,70,1032,119
179,RandBot,2456470759,2456470760,AdaptiveBot,1,74,1038,120
180,RandBot,2075864128,2075864129,AdaptiveBot,3,67,1044,120
181,RandBot,1695257497,1695257498,RandBot,1,72,1053,120
182,RandBot,3362795627,3362795628,AdaptiveBot,2,77,1058,120
183,RandBot,834705348,834705349,RandBot,1,63,1069,120
184,RandBot,2502243478,2502243479,AdaptiveBot,3,69,1073,120
185,RandBot,2121636847,2121636848,AdaptiveBot,1,80,1079,121
186,RandBot,1741030216,1741030217,RandBot,1,67,1089,121
187,RandBot,1261084698,1261084699,AdaptiveBot,3,87,1094,121
188,RandBot,880478067,880478068,AdaptiveBot,2,84,1100,121
189,RandBot,2548016197,2548016198,AdaptiveBot,3,76,1105,121
190,RandBot,2167409566,2167409567,AdaptiveBot,1,65,1107,129
191,RandBot,1687464048,1687464049,RandBot,1,72,1117,129
192,RandBot,1306857417,1306857418,AdaptiveBot,2,73,1121,132
193,RandBot,926250786,926250787,AdaptiveBot,3,68,1125,132
194,RandBot,2593788916,2593788917,AdaptiveBot,3,71,1130,132
195,RandBot,2213182285,2213182286,AdaptiveBot,2,69,1134,132
196,RandBot,1733236767,1733236768,AdaptiveBot,2,82,1140,133
197,RandBot,1352630136,1352630137,AdaptiveBot,3,70,1145,133
198,RandBot,3020168266,3020168267,AdaptiveBot,3,71,1151,133
199,RandBot,2639561635,2639561636,RandBot,1,58,1161,133
200,RandBot,111471356,111471357,AdaptiveBot,3,69,1164,133
201,RandBot,1779009486,1779009487,AdaptiveBot,2,66,1172,133
202,RandBot,1398402855,1398402856,RandBot,1,67,1180,133
203,RandBot,3065940985,3065940986,RandBot,2,73,1186,133
204,RandBot,537850706,537850707,AdaptiveBot,1,67,1194,133
205,RandBot,157244075,157244076,AdaptiveBot,3,74,1198,133
206,RandBot,1824782205,1824782206,RandBot,1,57,1209,133
207,RandBot,1444175574,1444175575,RandBot,1,70,1216,133
208,RandBot,964230056,964230057,RandBot,1,68,1224,133
209,RandBot,583623425,583623426,RandBot,1,66,1232,133
210,RandBot,2251161555,2251161556,AdaptiveBot,3,71,1238,133
211,RandBot,1870554924,1870554925,RandBot,1,66,1247,133
212,RandBot,3637431941,3637431942,AdaptiveBot,3,75,1253,133
213,RandBot,1010002775,1010002776,RandBot,3,84,1257,133
214,RandBot,629396144,629396145,AdaptiveBot,2,72,1263,133
215,RandBot,2296934274,2296934275,AdaptiveBot,2,82,1268,133
216,RandBot,4063811291,4063811292,RandBot,1,69,1276,134
217,RandBot,1436382125,1436382126,RandBot,1,74,1285,134
218,RandBot,1055775494,1055775495,AdaptiveBot,2,81,1290,134
219,RandBot,675168863,675168864,AdaptiveBot,3,68,1293,134
220,RandBot,2342706993,2342706994,AdaptiveBot,2,76,1298,134
221,RandBot,4109584010,4109584011,AdaptiveBot,2,81,1303,135
222,RandBot,1482154844,1482154845,AdaptiveBot,2,74,1308,138
223,RandBot,1101548213,1101548214,AdaptiveBot,2,77,1313,139
224,RandBot,2769086343,2769086344,RandBot,2,75,1313,146
225,RandBot,240996064,240996065,AdaptiveBot,2,69,1319,146
226,RandBot,4155356729,4155356730,AdaptiveBot,1,79,1321,154
227,RandBot,1527927563,1527927564,AdaptiveBot,3,77,1327,154
228,RandBot,1147320932,1147320933,AdaptiveBot,2,66,1332,156
229,RandBot,667375414,667375415,AdaptiveBot,3,83,1337,156
230,RandBot,286768783,286768784,RandBot,2,75,1345,156
231,RandBot,4201129448,4201129449,AdaptiveBot,3,66,1350,156
232,RandBot,1573700282,1573700283,RandBot,1,70,1356,156
233,RandBot,3340577299,3340577300,AdaptiveBot,2,77,1361,156
234,RandBot,713148133,713148134,AdaptiveBot,3,68,1366,156
235,RandBot,332541502,332541503,RandBot,1,65,1376,156
236,RandBot,2000079632,2000079633,RandBot,1,68,1384,156
237,RandBot,3766956649,3766956650,RandBot,1,68,1390,157
238,RandBot,3386350018,3386350019,AdaptiveBot,1,71,1398,157
239,RandBot,758920852,758920853,RandBot,1,74,1407,157
240,RandBot,378314221,378314222,AdaptiveBot,3,70,1411,157
241,RandBot,4193335999,4193336000,AdaptiveBot,2,74,1416,157
242,RandBot,3812729368,3812729369,RandBot,1,68,1424,157
243,RandBot,1185300202,1185300203,AdaptiveBot,3,76,1429,157
244,RandBot,804693571,804693572,AdaptiveBot,3,73,1434,157
245,RandBot,424086940,424086941,AdaptiveBot,3,76,1439,157
246,RandBot,4239108718,4239108719,AdaptiveBot,2,69,1444,157
247,RandBot,3858502087,3858502088,RandBot,1,77,1455,157
248,RandBot,1231072921,1231072922,AdaptiveBot,3,75,1460,157
249,RandBot,850466290,850466291,RandBot,3,66,1461,162
250,RandBot,2617343307,2617343308,RandBot,1,57,1471,162
251,RandBot,4284881437,4284881438,AdaptiveBot,1,68,1479,162
252,RandBot,3904274806,3904274807,AdaptiveBot,2,70,1483,162
253,RandBot,1276845640,1276845641,AdaptiveBot,2,69,1484,167
254,RandBot,3043722657,3043722658,AdaptiveBot,3,68,1486,167
255,RandBot,416293491,416293492,AdaptiveBot,3,69,1489,167
256,RandBot,35686860,35686861,RandBot,3,68,1495,167
257,RandBot,3950047525,3950047526,RandBot,1,67,1504,167
258,RandBot,3470102007,3470102008,AdaptiveBot,2,80,1504,175
259,RandBot,3089495376,3089495377,AdaptiveBot,3,69,1509,175
260,RandBot,462066210,462066211,AdaptiveBot,2,75,1516,175
261,RandBot,81459579,81459580,RandBot,2,72,1524,175
262,RandBot,3896481357,3896481358,RandBot,1,58,1534,175
263,RandBot,3515874726,3515874727,RandBot,1,65,1544,175
264,RandBot,3135268095,3135268096,AdaptiveBot,3,66,1549,175
265,RandBot,507838929,507838930,AdaptiveBot,2,76,1557,175
266,RandBot,127232298,127232299,AdaptiveBot,3,68,1562,175
267,RandBot,3942254076,3942254077,AdaptiveBot,2,74,1568,176
268,RandBot,3561647445,3561647446,RandBot,2,67,1575,176
269,RandBot,3181040814,3181040815,RandBot,1,68,1583,176
270,RandBot,553611648,553611649,RandBot,1,69,1592,176
271,RandBot,2320488665,2320488666,AdaptiveBot,3,76,1597,176
272,RandBot,3988026795,3988026796,AdaptiveBot,1,70,1603,179
273,RandBot,3607420164,3607420165,RandBot,2,75,1608,179
274,RandBot,979990998,979990999,RandBot,1,69,1618,179
275,RandBot,2746868015,2746868016,RandBot,1,70,1627,179
276,RandBot,2366261384,2366261385,RandBot,2,67,1634,179
277,RandBot,4033799514,4033799515,AdaptiveBot,3,68,1640,179
278,RandBot,3653192883,3653192884,AdaptiveBot,3,77,1644,179
279,RandBot,3173247365,3173247366,AdaptiveBot,1,66,1651,179
280,RandBot,2792640734,2792640735,RandBot,2,66,1658,179
281,RandBot,165211568,165211569,AdaptiveBot,2,67,1664,179
282,RandBot,4079572233,4079572234,RandBot,2,67,1671,181
283,RandBot,1551481954,1551481955,AdaptiveBot,3,67,1674,181
284,RandBot,3219020084,3219020085,AdaptiveBot,1,68,1682,181
285,RandBot,2838413453,2838413454,AdaptiveBot,2,69,1687,181
286,RandBot,210984287,210984288,RandBot,1,76,1697,181
287,RandBot,1977861304,1977861305,RandBot,1,68,1704,181
288,RandBot,3645399434,3645399435,AdaptiveBot,3,76,1709,181
289,RandBot,3264792803,3264792804,AdaptiveBot,3,68,1714,181
290,RandBot,2884186172,2884186173,AdaptiveBot,2,74,1720,181
291,RandBot,256757006,256757007,AdaptiveBot,3,82,1724,181
292,RandBot,2023634023,2023634024,AdaptiveBot,3,70,1729,181
293,RandBot,3691172153,3691172154,AdaptiveBot,2,79,1733,181
294,RandBot,3310565522,3310565523,AdaptiveBot,3,82,1736,181
295,RandBot,2929958891,2929958892,AdaptiveBot,3,70,1742,181
296,RandBot,2450013373,2450013374,AdaptiveBot,1,67,1750,181
297,RandBot,2069406742,2069406743,AdaptiveBot,1,74,1757,181
298,RandBot,3736944872,3736944873,RandBot,1,58,1767,181
299,RandBot,3356338241,3356338242,AdaptiveBot,1,66,1773,181
300,RandBot,2876392723,2876392724,RandBot,1,70,1781,181
301,RandBot,2495786092,2495786093,AdaptiveBot,2,75,1785,181
302,RandBot,2115179461,2115179462,AdaptiveBot,2,81,1789,181
303,RandBot,3782717591,3782717592,AdaptiveBot,3,70,1794,181
304,RandBot,1254627312,1254627313,RandBot,2,69,1801,181
305,RandBot,2922165442,2922165443,RandBot,1,67,1811,181
306,RandBot,2541558811,2541558812,RandBot,2,68,1812,185
307,RandBot,4209096941,4209096942,AdaptiveBot,2,94,1817,185
308,RandBot,1681006662,1681006663,RandBot,1,57,1827,185
309,RandBot,1300400031,1300400032,RandBot,1,65,1837,185
310,RandBot,2967938161,2967938162,RandBot,1,69,1844,185
311,RandBot,2587331530,2587331531,RandBot,1,75,1854,185
312,RandBot,2107386012,2107386013,AdaptiveBot,1,68,1859,186
313,RandBot,1726779381,1726779382,AdaptiveBot,3,80,1861,186
314,RandBot,1346172750,1346172751,RandBot,2,77,1867,186
315,RandBot,3013710880,3013710881,AdaptiveBot,2,82,1873,187
316,RandBot,2633104249,2633104250,AdaptiveBot,3,74,1879,187
317,RandBot,2153158731,2153158732,RandBot,1,68,1888,187
318,RandBot,1772552100,1772552101,AdaptiveBot,3,68,1893,187
319,RandBot,3440090230,3440090231,AdaptiveBot,2,67,1898,187
320,RandBot,3059483599,3059483600,AdaptiveBot,3,73,1902,187
321,RandBot,531393320,531393321,AdaptiveBot,3,74,1905,187
322,RandBot,2198931450,2198931451,RandBot,1,67,1913,187
323,RandBot,1818324819,1818324820,RandBot,1,69,1921,187
324,RandBot,3485862949,3485862950,AdaptiveBot,3,69,1926,187
325,RandBot,957772670,957772671,AdaptiveBot,2,75,1929,190
326,RandBot,2625310800,2625310801,RandBot,1,59,1939,190
327,RandBot,2244704169,2244704170,AdaptiveBot,2,88,1944,190
328,RandBot,1864097538,1864097539,RandBot,1,87,1952,190
329,RandBot,1384152020,1384152021,RandBot,1,67,1961,190
330,RandBot,1003545389,1003545390,AdaptiveBot,3,67,1966,190
331,RandBot,2671083519,2671083520,AdaptiveBot,3,76,1969,190
332,RandBot,2290476888,2290476889,AdaptiveBot,2,67,1972,190
333,RandBot,1810531370,1810531371,AdaptiveBot,2,78,1976,195
334,RandBot,1429924739,1429924740,AdaptiveBot,3,77,1981,195
335,RandBot,1049318108,1049318109,AdaptiveBot,2,95,1988,196
336,RandBot,2716856238,2716856239,RandBot,1,65,1998,196
337,RandBot,2336249607,2336249608,AdaptiveBot,3,75,2004,196
338,RandBot,1856304089,1856304090,AdaptiveBot,1,68,2013,196
339,RandBot,1475697458,1475697459,AdaptiveBot,3,110,2016,196
340,RandBot,1095090827,1095090828,AdaptiveBot,3,85,2021,196
341,RandBot,2762628957,2762628958,AdaptiveBot,1,71,2029,196
342,RandBot,234538678,234538679,AdaptiveBot,3,69,2033,196
343,RandBot,1902076808,1902076809,AdaptiveBot,3,81,2037,198
344,RandBot,1521470177,1521470178,AdaptiveBot,3,77,2040,198
345,RandBot,3189008307,3189008308,AdaptiveBot,2,69,2045,198
346,RandBot,660918028,660918029,AdaptiveBot,3,75,2047,198
347,RandBot,280311397,280311398,AdaptiveBot,2,66,2052,198
348,RandBot,1947849527,1947849528,AdaptiveBot,3,70,2056,198
349,RandBot,1567242896,1567242897,AdaptiveBot,3,73,2060,198
350,RandBot,1087297378,1087297379,AdaptiveBot,3,76,2064,198
351,RandBot,706690747,706690748,AdaptiveBot,2,87,2069,199
352,RandBot,2374228877,2374228878,RandBot,3,77,2073,199
353,RandBot,1993622246,1993622247,RandBot,1,63,2083,199
354,RandBot,3760499263,3760499264,AdaptiveBot,2,68,2089,199
355,RandBot,1133070097,1133070098,AdaptiveBot,3,68,2092,199
356,RandBot,752463466,752463467,RandBot,1,68,2102,199
357,RandBot,2420001596,2420001597,RandBot,1,79,2112,199
358,RandBot,4186878613,4186878614,RandBot,2,70,2116,203
359,RandBot,3806271982,3806271983,AdaptiveBot,3,67,2122,203
360,RandBot,1178842816,1178842817,AdaptiveBot,3,67,2126,203
361,RandBot,798236185,798236186,AdaptiveBot,2,69,2130,203
362,RandBot,2465774315,2465774316,AdaptiveBot,3,74,2134,203
363,RandBot,4232651332,4232651333,AdaptiveBot,2,74,2139,203
364,RandBot,1605222166,1605222167,AdaptiveBot,3,69,2143,203
365,RandBot,1224615535,1224615536,AdaptiveBot,3,82,2147,203
366,RandBot,844008904,844008905,AdaptiveBot,1,66,2156,203
367,RandBot,364063386,364063387,AdaptiveBot,2,66,2161,203
368,RandBot,4278424051,4278424052,AdaptiveBot,2,73,2169,203
369,RandBot,1650994885,1650994886,RandBot,1,66,2177,203
370,RandBot,1270388254,1270388255,AdaptiveBot,3,74,2181,203
371,RandBot,790442736,790442737,AdaptiveBot,3,78,2186,203
372,RandBot,409836105,409836106,AdaptiveBot,2,83,2191,203
373,RandBot,29229474,29229475,AdaptiveBot,2,76,2195,203
374,RandBot,1696767604,1696767605,AdaptiveBot,3,77,2200,203
375,RandBot,3463644621,3463644622,AdaptiveBot,1,67,2205,203
376,RandBot,836215455,836215456,AdaptiveBot,3,71,2209,203
377,RandBot,455608824,455608825,AdaptiveBot,1,68,2214,203
378,RandBot,2123146954,2123146955,AdaptiveBot,3,74,2217,203
379,RandBot,3890023971,3890023972,AdaptiveBot,3,68,2223,203
380,RandBot,3509417340,3509417341,RandBot,1,70,2230,203
381,RandBot,881988174,881988175,AdaptiveBot,3,69,2232,203
382,RandBot,501381543,501381544,AdaptiveBot,3,80,2235,203
383,RandBot,21436025,21436026,RandBot,2,69,2241,203
384,RandBot,3935796690,3935796691,AdaptiveBot,3,73,2244,203
385,RandBot,3555190059,3555190060,AdaptiveBot,3,75,2250,203
386,RandBot,927760893,927760894,AdaptiveBot,3,72,2254,203
387,RandBot,547154262,547154263,AdaptiveBot,2,75,2262,203
388,RandBot,67208744,67208745,RandBot,1,69,2271,203
389,RandBot,3981569409,3981569410,RandBot,1,67,2280,203
390,RandBot,1354140243,1354140244,AdaptiveBot,3,79,2286,203
391,RandBot,973533612,973533613,AdaptiveBot,2,67,2287,210
392,RandBot,2740410629,2740410630,AdaptiveBot,2,74,2291,210
393,RandBot,112981463,112981464,RandBot,1,67,2295,210
394,RandBot,4027342128,4027342129,AdaptiveBot,2,87,2300,210
395,RandBot,1399912962,1399912963,RandBot,1,56,2310,210
396,RandBot,3166789979,3166789980,RandBot,1,71,2320,210
397,RandBot,539360813,539360814,AdaptiveBot,3,71,2327,210
398,RandBot,158754182,158754183,RandBot,2,71,2332,210
399,RandBot,4073114847,4073114848,AdaptiveBot,1,66,2341,210
400,RandBot,3593169329,3593169330,AdaptiveBot,2,66,2345,211
401,RandBot,3212562698,3212562699,RandBot,1,66,2355,211
402,RandBot,585133532,585133533,RandBot,2,76,2363,211
403,RandBot,204526901,204526902,AdaptiveBot,1,74,2368,211
404,RandBot,1971403918,1971403919,RandBot,2,79,2375,211
405,RandBot,3638942048,3638942049,RandBot,1,70,2385,211
406,RandBot,3258335417,3258335418,AdaptiveBot,3,83,2390,211
407,RandBot,630906251,630906252,AdaptiveBot,2,74,2396,211
408,RandBot,250299620,250299621,AdaptiveBot,2,80,2401,211
409,RandBot,4065321398,4065321399,RandBot,2,75,2409,211
410,RandBot,3684714767,3684714768,RandBot,1,60,2415,215
411,RandBot,3304108136,3304108137,RandBot,1,74,2425,215
412,RandBot,676678970,676678971,AdaptiveBot,3,75,2429,215
413,RandBot,2443555987,2443555988,RandBot,1,65,2439,215
414,RandBot,4111094117,4111094118,RandBot,1,66,2449,215
415,RandBot,3730487486,3730487487,AdaptiveBot,3,77,2454,215
416,RandBot,1103058320,1103058321,RandBot,1,68,2463,215
417,RandBot,2869935337,2869935338,AdaptiveBot,1,69,2469,216
418,RandBot,2489328706,2489328707,AdaptiveBot,3,83,2473,216
419,RandBot,4156866836,4156866837,RandBot,2,66,2474,224
420,RandBot,3776260205,3776260206,RandBot,1,66,2485,224
421,RandBot,3296314687,3296314688,AdaptiveBot,3,69,2491,224
422,RandBot,2915708056,2915708057,AdaptiveBot,2,80,2497,224
423,RandBot,288278890,288278891,AdaptiveBot,3,70,2501,224
424,RandBot,4202639555,4202639556,AdaptiveBot,1,67,2509,224
425,RandBot,1674549276,1674549277,AdaptiveBot,2,73,2513,224
